date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
3/4/20 15:57,realDonaldTrump,,9871,15811,77596,"Mini Mike Bloomberg will now FIRE Tim O’Brien, and all of the fools and truly dumb people who got him into this MESS. This has been the worst, and most embarrassing, experience of his life...and now on to Sleepy Joe!",,,,1.23523E+18,https://twitter.com/realDonaldTrump/status/1235232818692792320
3/4/20 15:40,realDonaldTrump,,18984,27351,143453,"Mini Mike Bloomberg just “quit” the race for President. I could have told him long ago that he didn’t have what it takes, and he would have saved himself a billion dollars, the real cost. Now he will pour money into Sleepy Joe’s campaign, hoping to save face. It won’t work!",,,,1.23523E+18,https://twitter.com/realDonaldTrump/status/1235228511314620416
3/4/20 15:32,realDonaldTrump,,8210,15860,58339,"The Mayor of Los Angeles, @ericgarcetti, is dealing with us trying to get the Federal Government to fix the terrible problem he and the Dems have caused with the homeless, and the horrendous effects it is having on the City, which is a mess. I then watch him talk “trash” on me!",,@ericgarcetti,,1.23523E+18,https://twitter.com/realDonaldTrump/status/1235226619528335369
3/4/20 15:21,realDonaldTrump,,11099,22979,122271,"Wow! If Elizabeth Warren wasn’t in the race, Bernie Sanders would have EASILY won Massachusetts, Minnesota and Texas, not to mention various other states. Our modern day Pocahontas won’t go down in history as a winner, but she may very well go down as the all time great SPOILER!",,,,1.23522E+18,https://twitter.com/realDonaldTrump/status/1235223911538872323
3/4/20 14:56,realDonaldTrump,,1855,9872,40941,"The great people of Montana can have no better VOICE than Senator @SteveDaines. He is doing an incredible job! Whoever the Democrat nominee may be, please understand that I will be working hard with Steve all the way, &amp; last night I was 20 for 20 (per @GOPLeader). WE NEED STEVE!",,@SteveDaines @GOPLeader,,1.23522E+18,https://twitter.com/realDonaldTrump/status/1235217440285560835
3/4/20 14:20,realDonaldTrump,,4120,13470,59111,"I will be going to the Great State of Tennessee on Friday. The USA stands with the people of Tennessee 100%, whatever they need! The tornadoes were of record size & velocity. God bless your loved ones & all of the families affected! Thanks to @GovBillLee &amp; @MarshaBlackburn",,@GovBillLee @MarshaBlackburn,,1.23521E+18,https://twitter.com/realDonaldTrump/status/1235208558666543104
3/4/20 12:48,realDonaldTrump,,17309,35171,194560,"MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT!!!!",,,,1.23519E+18,https://twitter.com/realDonaldTrump/status/1235185319257006080
3/4/20 12:31,realDonaldTrump,politico,12893,15424,57595,"This is what happens to someone who loyally gets appointed Attorney General of the United States & then doesn’t have the wisdom or courage to stare down & end the phony Russia Witch Hunt. Recuses himself on FIRST DAY in office, and the Mueller Scam begins!",,,,1.23518E+18,https://twitter.com/realDonaldTrump/status/1235181043881299969
3/4/20 12:12,realDonaldTrump,,18863,18641,107401,"So selfish for Elizabeth Warren to stay in the race. She has Zero chance of even coming close to winning, but hurts Bernie badly. So much for their wonderful liberal friendship. Will he ever speak to her again? She cost him Massachusetts (and came in third), he shouldn’t!",,,,1.23518E+18,https://twitter.com/realDonaldTrump/status/1235176283740524546
3/4/20 11:52,realDonaldTrump,,7089,15337,67695,"The Democrat establishment came together and crushed Bernie Sanders, AGAIN! Even the fact that Elizabeth Warren stayed in the race was devastating to Bernie and allowed Sleepy Joe to unthinkably win Massachusetts. It was a perfect storm, with many good states remaining for Joe!",,,,1.23517E+18,https://twitter.com/realDonaldTrump/status/1235171235505598465
3/4/20 5:59,realDonaldTrump,,4477,11684,55753,THANK YOU CALIFORNIA! #KAG2020,,,#KAG2020,1.23508E+18,https://twitter.com/realDonaldTrump/status/1235082320161325057
3/4/20 5:58,realDonaldTrump,,1677,8363,39176,THANK YOU UTAH! #KAG2020,,,#KAG2020,1.23508E+18,https://twitter.com/realDonaldTrump/status/1235082200690745344
3/4/20 3:39,realDonaldTrump,bopinion,1984,7173,32593,But they really knew who was going to win!,,,,1.23505E+18,https://twitter.com/realDonaldTrump/status/1235047203464286208
3/4/20 3:35,realDonaldTrump,,21731,31010,167459,"Elizabeth “Pocahontas” Warren, other than Mini Mike, was the loser of the night. She didn’t even come close to winning her home state of Massachusetts. Well, now she can just sit back with her husband and have a nice cold beer!",,,,1.23505E+18,https://twitter.com/realDonaldTrump/status/1235046124328755200
3/4/20 3:23,realDonaldTrump,,18878,30456,160777,"The biggest loser tonight, by far, is Mini Mike Bloomberg. His “political” consultants took him for a ride. $700 million washed down the drain, and he got nothing for it but the nickname Mini Mike, and the complete destruction of his reputation. Way to go Mike!",,,,1.23504E+18,https://twitter.com/realDonaldTrump/status/1235043280846381058
3/4/20 3:11,realDonaldTrump,,1441,8082,37250,THANK YOU ARKANSAS! #KAG2020,,,#KAG2020,1.23504E+18,https://twitter.com/realDonaldTrump/status/1235040164461699072
3/4/20 3:10,realDonaldTrump,,1339,8148,38762,THANK YOU MINNESOTA! #KAG2020,,,#KAG2020,1.23504E+18,https://twitter.com/realDonaldTrump/status/1235040011197837312
3/4/20 2:50,realDonaldTrump,,1451,8070,36140,THANK YOU COLORADO! #KAG2020,,,#KAG2020,1.23503E+18,https://twitter.com/realDonaldTrump/status/1235034836705959936
3/4/20 2:06,realDonaldTrump,,2617,10694,48777,THANK YOU TEXAS! #KAG2020,,,#KAG2020,1.23502E+18,https://twitter.com/realDonaldTrump/status/1235023845477601280
3/4/20 1:40,realDonaldTrump,,1984,8955,40588,THANK YOU MAINE! #KAG2020,,,#KAG2020,1.23502E+18,https://twitter.com/realDonaldTrump/status/1235017324006125569
3/4/20 1:30,realDonaldTrump,,1704,9101,41184,THANK YOU TENNESSEE! #KAG2020,,,#KAG2020,1.23501E+18,https://twitter.com/realDonaldTrump/status/1235014604574556162
3/4/20 1:28,realDonaldTrump,,1564,9269,42120,THANK YOU MASSACHUSETTS! #KAG2020,,,#KAG2020,1.23501E+18,https://twitter.com/realDonaldTrump/status/1235014340077473792
3/4/20 1:27,realDonaldTrump,,1370,8950,39966,THANK YOU OKLAHOMA! #KAG2020,,,#KAG2020,1.23501E+18,https://twitter.com/realDonaldTrump/status/1235013938150092800
3/4/20 1:26,realDonaldTrump,,1355,9143,41918,THANK YOU ALABAMA! #KAG2020,,,#KAG2020,1.23501E+18,https://twitter.com/realDonaldTrump/status/1235013832105431040
3/4/20 0:55,realDonaldTrump,,2526,10220,48117,THANK YOU NORTH CAROLINA! #KAG2020,,,#KAG2020,1.23501E+18,https://twitter.com/realDonaldTrump/status/1235005879226961924
3/4/20 0:54,realDonaldTrump,,2002,8657,38011,THANK YOU VERMONT! #KAG2020,,,#KAG2020,1.23501E+18,https://twitter.com/realDonaldTrump/status/1235005746523385861
3/3/20 23:18,realDonaldTrump,,4213,13058,47180,"The National Institutes of Health is home to some of the greatest doctors, scientists, and researchers in the world. Thank you for all your doing @NIH, keep up the great work! https://twitter.com/WhiteHouse/status/1234928714053369856",,@NIH,,1.23498E+18,https://twitter.com/realDonaldTrump/status/1234981396684263424
3/3/20 21:10,realDonaldTrump,,6636,18685,79319,"I am calling on Congress to send me a Bill that fully and permanently funds the LWCF and restores our National Parks. When I sign it into law, it will be HISTORIC for our beautiful public lands. ALL thanks to @SenCoryGardner and @SteveDaines, two GREAT Conservative Leaders!",,@SenCoryGardner @SteveDaines,,1.23495E+18,https://twitter.com/realDonaldTrump/status/1234949358644289541
3/3/20 18:30,realDonaldTrump,,2481,10741,47493,I commend the hard work of Senator @SteveDaines and @SenCoryGardner in protecting funding for the Land and Water Conservation Fund for years to come. The citizens of Montana and Colorado thank you both!,,@SteveDaines @SenCoryGardner,,1.23491E+18,https://twitter.com/realDonaldTrump/status/1234909058529943552
3/3/20 17:34,realDonaldTrump,,2376,12304,50787,#PrayForNashville,,,#PrayForNashville,1.23489E+18,https://twitter.com/realDonaldTrump/status/1234894925004779520
3/3/20 17:30,realDonaldTrump,,1948,9599,40282,"It was my great honor to address the National Association of Counties Legislative Conference where 1,200 County Leaders whose incredible devotion, talent, and drive directly and profoundly improve the lives of millions of Americans each and every day.",,,,1.23489E+18,https://twitter.com/realDonaldTrump/status/1234893805389844481
3/3/20 15:51,realDonaldTrump,,9818,18792,77518,"The Federal Reserve is cutting but must further ease and, most importantly, come into line with other countries/competitors. We are not playing on a level field. Not fair to USA. It is finally time for the Federal Reserve to LEAD. More easing and cutting!",,,,1.23487E+18,https://twitter.com/realDonaldTrump/status/1234869067892305923
3/3/20 14:49,realDonaldTrump,MarshaBlackburn,2686,14143,59994,Prayers for all of those affected by the devastating tornadoes in Tennessee. We will continue to monitor the developments. The Federal Government is with you all of the way during this difficult time.,,,,1.23485E+18,https://twitter.com/realDonaldTrump/status/1234853287712694272
3/3/20 14:30,realDonaldTrump,,6567,11250,58986,"Mini Mike Bloomberg can never recover from his incompetent debate performances. Also, as mayor he was very bad under pressure - a choker!",,,,1.23485E+18,https://twitter.com/realDonaldTrump/status/1234848619699810306
3/3/20 14:00,realDonaldTrump,,4131,11328,50099,"New book by @charliekirk11, already number 1, “The MAGA Doctrine”. Really great, SUPPORT CHARLIE KIRK. Buy now!",,@charliekirk11,,1.23484E+18,https://twitter.com/realDonaldTrump/status/1234841094745137154
3/3/20 13:30,realDonaldTrump,realDonaldTrump,1484,10173,40244,Go Admiral Ronny!,,,,1.23483E+18,https://twitter.com/realDonaldTrump/status/1234833494607564800
3/3/20 13:24,realDonaldTrump,,6283,18317,76278,"Texas & Oklahoma: Mini Mike Bloomberg will kill your drilling, fracking and pipelines. Petroleum based “anything” is dead. Energy jobs gone. Don’t vote for Mini Mike!",,,,1.23483E+18,https://twitter.com/realDonaldTrump/status/1234832097065480193
3/3/20 6:34,realDonaldTrump,,3498,11203,44579,"....paying higher rates than many others, when we should be paying less. Tough on our exporters and puts the USA at a competitive disadvantage. Must be the other way around. Should ease and cut rate big. Jerome Powell led Federal Reserve has called it wrong from day one. Sad!",,,,1.23473E+18,https://twitter.com/realDonaldTrump/status/1234728725574561792
3/3/20 6:34,realDonaldTrump,,3381,13982,55956,"Australia’s Central Bank cut interest rates and stated it will most likely further ease in order to make up for China’s Coronavirus situation and slowdown. They reduced to 0.5%, a record low. Other countries are doing the same thing, if not more so. Our Federal Reserve has us....",,,,1.23473E+18,https://twitter.com/realDonaldTrump/status/1234728724219691008
3/3/20 4:41,realDonaldTrump,TeamTrump,2392,15452,50031,"Thank you @JackBrewerBSI. We’re with you all the way. The American people know what’s going on, they totally get it. Watch what happens in November 2020! Thank you for your continued support. Together, we are going to KEEP AMERICA GREAT! #BlackVoicesforTrump",,@JackBrewerBSI,#BlackVoicesforTrump,1.2347E+18,https://twitter.com/realDonaldTrump/status/1234700386453409792
3/3/20 4:23,realDonaldTrump,,14716,23961,89031,"WOW! Sleepy Joe doesn’t know where he is, or what he’s doing. Honestly, I don’t think he even knows what office he's running for!",,,,1.2347E+18,https://twitter.com/realDonaldTrump/status/1234695977656881154
3/3/20 4:17,realDonaldTrump,,5559,17093,80989,"The Democrats in the House should propose a very simple one year Payroll Tax cut. Great for the middle class, great for the USA!",,,,1.23469E+18,https://twitter.com/realDonaldTrump/status/1234694301734580231
3/3/20 4:03,realDonaldTrump,,2797,10791,37363,,,,,1.23469E+18,https://twitter.com/realDonaldTrump/status/1234690961948758016
3/3/20 1:52,realDonaldTrump,,7769,18483,71233,"This is an incredible time for our nation—we are in the midst of the Great American Comeback! Jobs are booming, incomes are soaring, poverty is plummeting, confidence is surging, and we have completely rebuilt the awesome power of the U.S. Military. PROMISES MADE, PROMISES KEPT!",,,,1.23466E+18,https://twitter.com/realDonaldTrump/status/1234657888762765313
3/3/20 1:34,realDonaldTrump,,4099,18766,78029,"I was thrilled to be back in the Great city of Charlotte, North Carolina with thousands of hardworking American Patriots who love our Country, cherish our values, respect our laws, and always put AMERICA FIRST! Thank you for a wonderful evening!! #KAG2020",,,#KAG2020,1.23465E+18,https://twitter.com/realDonaldTrump/status/1234653427789070336
3/3/20 1:24,realDonaldTrump,,2055,9954,39444,,,,,1.23465E+18,https://twitter.com/realDonaldTrump/status/1234650923210878976
3/2/20 23:06,realDonaldTrump,,6420,18687,87374,"WOW! Thank you, just landed, see everyone soon! #KAG2020 ",,,#KAG2020,1.23462E+18,https://twitter.com/realDonaldTrump/status/1234615984880640001
3/2/20 21:47,realDonaldTrump,,4423,10284,56622,Departing for the Great State of North Carolina!,,,,1.2346E+18,https://twitter.com/realDonaldTrump/status/1234596295324717060
3/2/20 21:32,realDonaldTrump,,23407,26392,145825,They are staging a coup against Bernie!,,,,1.23459E+18,https://twitter.com/realDonaldTrump/status/1234592543821705219
3/2/20 19:55,realDonaldTrump,,4853,13036,53924,THANK YOU!,,,,1.23457E+18,https://twitter.com/realDonaldTrump/status/1234568071249088513
3/2/20 19:55,realDonaldTrump,,1740,8906,29232,"Michelle @FischbachMN7 is running for Congress in Minnesota. Michelle will protect the unborn, is Strong on Crime &amp; Borders, Cutting Taxes, your #2A, Loves our Military, Vets, &amp; will stand w/ our Great Farmers. Michelle has my Complete &amp; Total Endorsement!",,@FischbachMN7,#2A,1.23457E+18,https://twitter.com/realDonaldTrump/status/1234567934141399041
3/2/20 19:51,realDonaldTrump,,1592,8508,29055,Congresswoman Kay @GrangerCampaign has worked hard for Texas and been a strong supporter of our #MAGA Agenda. She’s strong on #2A and Securing our Border and is 100% pro-life. Kay has my Complete and Total Endorsement!,,@GrangerCampaign,#MAGA #2A,1.23457E+18,https://twitter.com/realDonaldTrump/status/1234567077513572352
3/2/20 19:48,realDonaldTrump,BillCassidy,1026,7592,27980,THANK YOU @BillCassidy for all of your support with our #MAGA Agenda. You are doing an outstanding job representing the people of Louisiana &amp; the U.S.A. You have my Complete and Total Endorsement! #KAG2020,,@BillCassidy,#MAGA #KAG2020,1.23457E+18,https://twitter.com/realDonaldTrump/status/1234566159774756864
3/2/20 17:01,realDonaldTrump,,8014,14164,80846,"The only people in favor of Mini Mike continuing with his hapless campaign are me and his political consultants, who are getting richer and richer by the day!",,,,1.23452E+18,https://twitter.com/realDonaldTrump/status/1234524212993372160
3/2/20 16:43,realDonaldTrump,,6896,12868,52235,".@FoxNews is working hard pushing the Radical Left, Do Nothing Democrats. They want to be, unlike their competitors, @CNN &amp; MSDNC (Comcast), Fair &amp; Balanced. When will they ever learn. The Radical Left never even gave @FoxNews permission to partake in their low rated debates!",,@FoxNews @CNN @FoxNews,,1.23452E+18,https://twitter.com/realDonaldTrump/status/1234519726702956545
3/2/20 15:16,realDonaldTrump,,2645,8694,37360,"....competitive disadvantage. We should be leading, not following!",,,,1.2345E+18,https://twitter.com/realDonaldTrump/status/1234497837129457664
3/2/20 15:16,realDonaldTrump,,5719,15323,61644,"As usual, Jay Powell and the Federal Reserve are slow to act. Germany and others are pumping money into their economies. Other Central Banks are much more aggressive. The U.S. should have, for all of the right reasons, the lowest Rate. We don’t, putting us at a.....",,,,1.2345E+18,https://twitter.com/realDonaldTrump/status/1234497829298679809
3/2/20 14:19,realDonaldTrump,,3941,15428,80046,"Jack Welch, former Chairman and CEO of GE, a business legend, has died. There was no corporate leader like “neutron” Jack. He was my friend and supporter. We made wonderful deals together. He will never be forgotten. My warmest sympathies to his wonderful wife & family!",,,,1.23448E+18,https://twitter.com/realDonaldTrump/status/1234483443712561157
3/2/20 12:55,realDonaldTrump,,18236,35717,157426,I was criticized by the Democrats when I closed the Country down to China many weeks ahead of what almost everyone recommended. Saved many lives. Dems were working the Impeachment Hoax. They didn’t have a clue! Now they are fear mongering. Be calm & vigilant!,,,,1.23446E+18,https://twitter.com/realDonaldTrump/status/1234462291652993032
3/2/20 12:42,realDonaldTrump,,4044,11054,48631,"“Ever since (Mini Mike) Bloomberg’s bad debate performances, his support has dropped.” @abcnews Dropped a lot. Only his highly paid consultants, who are laughing all the way to the bank, still support him...And by the way, he did not poll well as mayor in handling crisis!",,@abcnews,,1.23446E+18,https://twitter.com/realDonaldTrump/status/1234459143790112770
3/2/20 12:26,realDonaldTrump,,12430,20052,101045,I am meeting with the major pharmaceutical companies today at the White House about progress on a vaccine and cure. Progress being made!,,,,1.23446E+18,https://twitter.com/realDonaldTrump/status/1234455007765942273
3/2/20 2:33,realDonaldTrump,,4195,8306,38168,“The Democrat Party is a field of lightweights in complete disarray.” @kayleighmcenany @JudgeJeanine,,@kayleighmcenany @JudgeJeanine,,1.23431E+18,https://twitter.com/realDonaldTrump/status/1234305684298227713
3/2/20 2:31,realDonaldTrump,realDonaldTrump,5459,11630,48221,"Gallup Poll numbers on the handling of this situation are outstanding, the best. Thank you!",,,,1.23431E+18,https://twitter.com/realDonaldTrump/status/1234305307439923201
3/2/20 2:12,realDonaldTrump,,4937,14039,62286,"Watch Mark Levin interview of Charlie Kirk tonight at 11:00 P.M. on @FoxNews. Amazing!!! And, while you’re at it, go get Charlie’s new book, “The MAGA Doctrine: The Only Ideas That Will Win the Future”...This is a really GREAT book. Support Charlie Kirk!",,@FoxNews,,1.2343E+18,https://twitter.com/realDonaldTrump/status/1234300444199071744
3/2/20 1:10,realDonaldTrump,ErinMPerrine,2788,7705,31198,Sleepy Eyes Chuck Todd is not at the top of his game! Thank you.,,,,1.23428E+18,https://twitter.com/realDonaldTrump/status/1234284820576063489
3/2/20 1:07,realDonaldTrump,FrancisBrennan,4819,11676,40295,"Sleepy Joe Biden also said that guns killed 150 million Americans last year, wants to win Georgia on Super Tuesday (not up), and got his speaking location wrong again!",,,,1.23428E+18,https://twitter.com/realDonaldTrump/status/1234284276239261696
3/2/20 0:56,realDonaldTrump,kayleighmcenany,2127,12596,52539,Thank you!,,,,1.23428E+18,https://twitter.com/realDonaldTrump/status/1234281436070522881
3/2/20 0:54,realDonaldTrump,kayleighmcenany,2384,19096,88940,Thank you. I love you too!,,,,1.23428E+18,https://twitter.com/realDonaldTrump/status/1234280791791865857
3/2/20 0:46,realDonaldTrump,jakevcrandall,6304,15356,58332,The Black community brilliantly turned their backs on Mini Mike because they know he is a pandering phony who never did right by them!,,,,1.23428E+18,https://twitter.com/realDonaldTrump/status/1234278963444375553
3/2/20 0:08,realDonaldTrump,,7499,18668,73807,"Mini Mike Bloomberg didn’t bring NYC back, as he said in his fake ad. It was @RudyGiuliani who brought NYC back and who also, with his endorsement, got Mini Mike elected (with barely a thank you). A boring mayor who the people couldn’t stand!",,@RudyGiuliani,,1.23427E+18,https://twitter.com/realDonaldTrump/status/1234269356760104961
3/1/20 23:43,realDonaldTrump,,22030,27803,123938,"Pete Buttigieg is OUT. All of his SuperTuesday votes will go to Sleepy Joe Biden. Great timing. This is the REAL beginning of the Dems taking Bernie out of play - NO NOMINATION, AGAIN!",,,,1.23426E+18,https://twitter.com/realDonaldTrump/status/1234263037110083587
3/1/20 21:13,realDonaldTrump,,34919,33986,117497,"People are disgusted and embarrassed by the Fake News Media, as headed by the @nytimes, @washingtonpost, @comcast &amp; MSDNC, @ABC, @CBSNews and more. They no longer believe what they see and read, and for good reason. Fake News is, indeed, THE ENEMY OF THE PEOPLE!",,@nytimes @washingtonpost @comcast @ABC @CBSNews,,1.23423E+18,https://twitter.com/realDonaldTrump/status/1234225268207898627
3/1/20 21:00,realDonaldTrump,,4274,14683,53711,"“Who better than @RepRatcliffe, who got to the bottom of the FISAGATE &amp; RUSSIAGATE HOAX. It makes a lot of sense to put John Ratcliffe in there (DNI).The Senate should quickly approve him. @DevinNunes @MariaBartiromo John will do a great job for the American people!",,@RepRatcliffe @DevinNunes @MariaBartiromo,,1.23422E+18,https://twitter.com/realDonaldTrump/status/1234222094210211846
3/1/20 20:17,realDonaldTrump,,14852,22387,97369,"A Poll in today’s New York Post says that 77% of “U.S. adults have confidence in their government’s ability to handle the Coronavirus (Number One), compared to other health threats.” 64% for Zika, 58% for Ebola. Others way down on list. Our professionals are doing a great job!",,,,1.23421E+18,https://twitter.com/realDonaldTrump/status/1234211248373403648
3/1/20 15:11,realDonaldTrump,,10871,30966,125091,"The food is GREAT at Sammy’s Mexican Grill in Phoenix, Arizona. Congratulations to Betty & Jorge Rivas on doing such a wonderful job. I will try hard to stop by the next time I am in Phoenix. Support Sammy’s! @foxandfriends",,@foxandfriends,,1.23413E+18,https://twitter.com/realDonaldTrump/status/1234134094797295617
3/1/20 13:31,realDonaldTrump,,9306,17499,69550,"Coronavirus: In addition to screening travelers “prior to boarding” from certain designated high risk countries, or areas within those countries, they will also be screened when they arrive in America. Thank you! @VP @SecAzar @CDCgov @CDCDirector",,@VP @SecAzar @CDCgov @CDCDirector,,1.23411E+18,https://twitter.com/realDonaldTrump/status/1234109126864707585
3/1/20 13:23,realDonaldTrump,,3856,8790,40569,.....a very dark and lonely path! Your reputation will never be the same!,,,,1.23411E+18,https://twitter.com/realDonaldTrump/status/1234107028295077888
3/1/20 13:23,realDonaldTrump,,6365,14292,67746,"Mini Mike Bloomberg’s consultants and so-called “advisors”(how did that advice work out? Don’t ask!), are on the “gravy train” and all making a fortune for themselves pushing Mini hard, when they knew he never had what it takes. Don’t pay them anymore Mike, they led you down....",,,,1.23411E+18,https://twitter.com/realDonaldTrump/status/1234107011614285824
3/1/20 5:39,realDonaldTrump,,14912,18192,89264,"I would find it hard to believe that failed presidential candidates Tom Steyer, or Mini Mike Bloombeg, would contribute to the Democrat Party, even against me, after the way they have been treated - laughed at & mocked. The real politicians ate them up and spit them out!",,,,1.23399E+18,https://twitter.com/realDonaldTrump/status/1233990259802767360
3/1/20 5:30,realDonaldTrump,,7496,16010,77863,"Tom Steyer who, other than Mini Mike Bloomberg, spent more dollars for NOTHING than any candidate in history, quit the race today proclaiming how thrilled he was to be a part of the the Democrat Clown Show. Go away Tom and save whatever little money you have left!",,,,1.23399E+18,https://twitter.com/realDonaldTrump/status/1233987865350148097
3/1/20 4:49,realDonaldTrump,,8424,11018,77212,Congratulations to Sleepy Joe Biden!,,,,1.23398E+18,https://twitter.com/realDonaldTrump/status/1233977649552384005
3/1/20 4:45,realDonaldTrump,,10388,16140,88635,"Democrats are working hard to destroy the name and reputation of Crazy Bernie Sanders, and take the nomination away from him!",,,,1.23398E+18,https://twitter.com/realDonaldTrump/status/1233976658572566529
3/1/20 0:16,realDonaldTrump,,15370,17979,88320,"Sleepy Joe Biden’s victory in the South Carolina Democrat Primary should be the end of Mini Mike Bloomberg’s Joke of a campaign. After the worst debate performance in the history of presidential debates, Mini Mike now has Biden split up his very few voters, taking many away!",,,,1.23391E+18,https://twitter.com/realDonaldTrump/status/1233908953026908161
2/29/20 23:42,realDonaldTrump,,7852,27498,90156,THE BEST IS YET TO COME!,,,,1.2339E+18,https://twitter.com/realDonaldTrump/status/1233900317923672064
2/29/20 23:10,realDonaldTrump,,3287,23724,101067,"Dana, you are the real deal!",,,,1.23389E+18,https://twitter.com/realDonaldTrump/status/1233892301791023106
2/29/20 23:02,realDonaldTrump,,1795,8678,35256,THANK YOU @CPAC! #CPAC2020,,@CPAC,#CPAC2020,1.23389E+18,https://twitter.com/realDonaldTrump/status/1233890347220164610
2/29/20 23:00,realDonaldTrump,,1694,8911,33708,,,,,1.23389E+18,https://twitter.com/realDonaldTrump/status/1233889914233786369
2/29/20 22:58,realDonaldTrump,,2344,8140,31283,,,,,1.23389E+18,https://twitter.com/realDonaldTrump/status/1233889261977587718
2/29/20 17:02,realDonaldTrump,,22851,20642,115653,I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank you!,,,,1.2338E+18,https://twitter.com/realDonaldTrump/status/1233799741630230530
2/29/20 16:19,realDonaldTrump,,4705,17455,80661,THANK YOU SOUTH CAROLINA!,,,,1.23379E+18,https://twitter.com/realDonaldTrump/status/1233788838755151872
2/29/20 3:42,realDonaldTrump,,3307,10988,35901,,,,,1.2336E+18,https://twitter.com/realDonaldTrump/status/1233598424366403584
2/29/20 3:39,realDonaldTrump,,4355,11586,37998,,,,,1.2336E+18,https://twitter.com/realDonaldTrump/status/1233597596511490048
2/29/20 3:25,realDonaldTrump,,6580,14678,88027,South Carolina was GREAT. A BIG & REALLY ENTHUSIASTIC CROWD!,,,,1.23359E+18,https://twitter.com/realDonaldTrump/status/1233594120666566657
2/29/20 3:00,realDonaldTrump,,10663,12641,57577,"A so-called reporter named @JohnJHarwood, who bombed so badly in the 2016 Presidential Debates that I thought he was going to be immediately fired (a Mini Mike type performance), is now with Fake News @CNN. A total loser!",,@JohnJHarwood @CNN,,1.23359E+18,https://twitter.com/realDonaldTrump/status/1233587771513507840
2/29/20 2:43,realDonaldTrump,,3441,16659,57016,"I hope we can get Admiral @RonnyJackson4TX of Texas, who served our Country so well, into the runoff election in #TX13! Ronny is strong on Crime and Borders, GREAT for our Military and Vets, and will protect your #2A. Get out and vote for Ronny on Tuesday, March 3rd!",,@RonnyJackson4TX,#TX13 #2A,1.23358E+18,https://twitter.com/realDonaldTrump/status/1233583517117775872
2/29/20 2:00,realDonaldTrump,,5019,25130,126647,Thank you to all of the incredible Law Enforcement Officers in South Carolina tonight. We love you!,,,,1.23357E+18,https://twitter.com/realDonaldTrump/status/1233572737551159297
2/29/20 1:58,realDonaldTrump,,4740,16253,64092,"It was my great honor to be back in South Carolina tonight, with thousands of hardworking American Patriots who believe in Faith, Family, God and Country. Thank you for a beautiful evening! #KAG2020",,,#KAG2020,1.23357E+18,https://twitter.com/realDonaldTrump/status/1233572208020205568
2/28/20 22:24,realDonaldTrump,,13758,25471,93874,"I am pleased to announce the nomination of @RepRatcliffe (Congressman John Ratcliffe) to be Director of National Intelligence (DNI). Would have completed process earlier, but John wanted to wait until after IG Report was finished. John is an outstanding man of great talent!",,@RepRatcliffe,,1.23352E+18,https://twitter.com/realDonaldTrump/status/1233518334282489861
2/28/20 22:20,realDonaldTrump,,4299,12925,55716,On my way to the Great State of South Carolina. See everyone soon! #MAGA #KAG,,,#MAGA #KAG,1.23352E+18,https://twitter.com/realDonaldTrump/status/1233517271110180864
2/28/20 21:01,realDonaldTrump,,3396,10542,40397,"Nobody fights harder for Montana than @SteveDaines. Steve is a close friend of mine, a STRONG Conservative, and a tremendous supporter of our #MAGA Agenda. He is strong on Crime &amp; Borders, GREAT for our Military &amp; Vets, &amp; will protect your #2A. Steve has my Complete Endorsement!",,@SteveDaines,#MAGA #2A,1.2335E+18,https://twitter.com/realDonaldTrump/status/1233497372577148935
2/28/20 20:28,realDonaldTrump,,8064,12977,63397,"The Dems are working hard to take the prized nomination away from Bernie. Back room politics, which Bernie is not very good at. His people will not let it happen again!",,,,1.23349E+18,https://twitter.com/realDonaldTrump/status/1233489045520625664
2/28/20 20:25,realDonaldTrump,,8871,15281,67889,"Mini Mike is getting slammed. His debates were, perhaps, the worst in presidential debating history. A total phony who disavowed “Stop & Frisk” after swearing by it for years, and even recently. He horribly overused it, & then dropped when running as a Dem. A total phony!",,,,1.23349E+18,https://twitter.com/realDonaldTrump/status/1233488317049602048
2/28/20 20:03,realDonaldTrump,BrandonBeckham_,4938,25681,79510,We strongly stand with Terrence!,,,,1.23348E+18,https://twitter.com/realDonaldTrump/status/1233482829767507968
2/28/20 19:31,realDonaldTrump,,4246,12355,45895, https://twitter.com/realDonaldTrump/status/1233403109038346246,,,,1.23347E+18,https://twitter.com/realDonaldTrump/status/1233474782026436611
2/28/20 15:30,realDonaldTrump,,9717,13565,55721,“You go around Pennsylvania and you see Trump signs everywhere. The Donald Trump situation is bigger than the Reagan Revolution. Donald Trump has inspired us.” @RjHarris15 WHP580,,@RjHarris15,,1.23341E+18,https://twitter.com/realDonaldTrump/status/1233414091353489408
2/28/20 15:24,realDonaldTrump,,12122,12950,64655,"Worst Polls, just like in 2016 when they were so far off the mark, are the @FoxNews Polls. Why doesn’t Fox finally get a competent Polling Company?",,@FoxNews,,1.23341E+18,https://twitter.com/realDonaldTrump/status/1233412547958755329
